Employee_ID,Department,Emails_Sent,Emails_Received,Meetings_Hours,Z_Score,Docs_Created,Sheets_Collaborated,Tasks_Completed,Week,Collaboration_Index,Productivity_Score,Communication_Load,Collaboration_Load
E3144,Finance,44,55,9.405369495,0,8,7,20,12,1.441563417,1.922084555,99,15
E3145,Engineering,57,67,9.414015128,0,10,4,12,2,1.344342199,1.152293314,124,14
E3146,HR,46,62,13.54218083,1,8,5,18,8,0.8939512,1.237778584,108,13
E3147,Support,48,68,11.21442798,0,7,3,21,12,0.818703915,1.719278221,116,10
E3148,Marketing,52,81,6.077710718,-1,6,5,24,3,1.554174851,3.390926947,133,11
E3149,HR,53,77,2.349395374,-3,4,4,30,4,2.388490789,8.95684046,130,8
E3150,Operations,57,68,11.65591943,1,7,3,25,5,0.790144094,1.975360236,125,10
E3151,Sales,32,90,10.6971189,0,7,4,27,1,0.940402512,2.308260712,122,11
E3152,Support,59,76,11.13295184,0,8,4,17,8,0.989042086,1.401142955,135,12
E3153,Sales,66,77,10.69750951,0,5,5,12,2,0.854882827,1.025859392,143,10
E3154,Engineering,46,68,6.566323022,-1,9,7,20,6,2.114633482,2.643291853,114,16
E3155,Support,51,85,9.430678422,0,4,6,21,5,0.958710411,2.013291864,136,10
E3156,Finance,42,62,9.083060066,0,3,3,24,12,0.595057449,2.380229796,104,6
E3157,HR,51,72,9.756203836,0,7,5,29,12,1.115635236,2.696118486,123,12
E3158,Finance,50,65,12.63507871,1,3,0,24,11,0.220020732,1.760165857,115,3
E3159,Engineering,43,69,8.267814405,-1,7,7,25,10,1.510604268,2.697507622,112,14
E3160,Sales,47,68,6.532007339,-1,11,7,18,9,2.389801177,2.389801177,115,18
E3161,Support,58,70,14.0198419,1,5,6,17,2,0.732364566,1.131836148,128,11
E3162,Finance,46,77,7.809214917,-1,10,6,24,1,1.816279901,2.724419852,123,16
E3163,Finance,55,61,13.45730166,1,5,6,14,3,0.760861207,0.968368809,116,11
E3164,Sales,49,78,16.4543851,2,11,9,23,2,1.14584386,1.317720439,127,20
E3165,Support,53,78,14.5212911,1,8,6,13,4,0.90198682,0.83755919,131,14
E3166,HR,42,77,11.99348263,1,7,8,26,7,1.154424909,2.001003175,119,15
E3167,Sales,45,66,9.40545298,0,4,1,24,5,0.480517284,2.306482961,111,5
E3168,Finance,65,75,12.73924282,1,6,9,15,4,1.091763221,1.091763221,140,15
E3169,HR,45,73,9.931270349,0,3,5,22,1,0.731845407,2.01257487,118,8
E3170,HR,46,66,14.24627739,1,8,7,14,12,0.98384672,0.918256939,112,15
E3171,Sales,45,72,11.91560823,1,7,5,24,6,0.929108392,1.858216784,117,12
E3172,Finance,52,70,11.13497308,0,5,10,18,8,1.236096685,1.483316022,122,15
E3173,Engineering,48,65,10.14777663,0,5,8,18,9,1.166151819,1.61467175,113,13
E3174,Finance,50,71,8.517519193,-1,10,5,19,5,1.576040951,1.996318538,121,15
E3175,Marketing,64,63,9.99322256,0,8,7,13,12,1.36447706,1.182546785,127,15
E3176,Support,39,81,10.87847251,0,15,7,26,9,1.852089987,2.188833621,120,22
E3177,Operations,49,66,9.229164112,0,3,6,23,1,0.879837287,2.248473067,115,9
E3178,Engineering,58,82,10.89404082,0,7,1,23,3,0.672605729,1.933741472,140,8
E3179,HR,43,67,12.9568203,1,8,7,30,10,1.074743364,2.149486728,110,15
E3180,Engineering,61,65,10.83271191,0,12,1,19,7,1.098649245,1.605718127,126,13
E3181,Support,50,78,8.396771682,-1,6,3,11,6,0.957775745,1.1706148,128,9
E3182,HR,55,69,1.733053982,-3,8,7,24,9,5.488365798,8.781385276,124,15
E3183,Support,44,80,13.64127931,1,10,7,17,5,1.161100724,1.161100724,124,17
E3184,HR,38,78,9.668267818,0,6,7,22,12,1.218567083,2.062190449,116,13
E3185,Engineering,57,67,10.60139031,0,7,3,16,10,0.861965655,1.379145048,124,10
E3186,HR,41,64,11.63497842,1,12,6,17,7,1.4246166,1.345471233,105,18
E3187,HR,57,75,11.63574429,1,10,5,23,4,1.187108543,1.820233099,132,15
E3188,Marketing,54,66,12.27334547,1,13,6,24,10,1.431440178,1.808134962,120,19
E3189,Finance,50,74,13.02649546,1,9,4,25,10,0.926817396,1.782341147,124,13
E3190,Finance,49,66,12.26662051,1,7,4,23,7,0.829148613,1.733674373,115,11
E3191,Operations,57,57,0.648903048,-3,4,4,21,3,4.85171036,12.73573969,114,8
E3192,Operations,36,63,11.17893928,0,6,5,26,2,0.903198525,2.134832878,99,11
E3193,Marketing,36,67,10.76498641,0,12,5,18,2,1.444965545,1.529963518,103,17
E3194,Operations,53,74,9.241596982,0,8,7,16,1,1.464615335,1.562256358,127,15
E3195,Support,44,73,11.43859259,0,5,8,27,10,1.045134319,2.170663586,117,13
E3196,Engineering,42,68,10.06075347,0,10,1,25,2,0.994507294,2.260243849,110,11
E3197,Sales,56,78,8.296126506,-1,9,5,19,3,1.506003602,2.043862031,134,14
E3198,Support,46,66,13.71024336,1,11,5,23,5,1.087677451,1.563536336,112,16
E3199,Sales,59,64,11.0433641,0,13,5,11,6,1.494599005,0.913366058,123,18
E3200,Sales,64,73,10.51748241,0,7,5,20,3,1.041894363,1.736490605,137,12
E3201,Marketing,59,58,3.74937232,-2,6,5,24,9,2.31609553,5.053299338,117,11
E3202,Support,59,76,16.38589666,2,11,2,21,2,0.747732501,1.207875579,135,13
E3203,Marketing,46,68,4.407025169,-2,11,6,15,4,3.144057863,2.774168703,114,17
E3204,HR,46,70,11.57261157,1,8,6,23,5,1.113531578,1.829373306,116,14
E3205,Sales,57,67,12.13891908,1,4,3,16,11,0.532768332,1.217756187,124,7
E3206,Engineering,36,74,14.93325429,2,10,3,22,1,0.815903629,1.380759988,110,13
E3207,Operations,46,67,7.115005817,-1,11,4,31,1,1.848427511,3.820083522,113,15
E3208,Engineering,53,64,7.573684391,-1,8,2,16,4,1.166359705,1.866175528,117,10
E3209,Operations,50,66,12.4011298,1,5,5,20,5,0.746205742,1.492411483,116,10
E3210,Sales,47,61,11.95278699,1,1,7,24,9,0.617627697,1.852883091,108,8
E3211,Sales,49,57,15.10539708,2,9,5,8,11,0.869273817,0.496727896,106,14
E3212,Sales,53,64,13.26223403,1,8,5,12,5,0.911498155,0.841382912,117,13
E3213,Marketing,47,54,8.984784689,0,9,7,23,4,1.602438159,2.303504854,101,16
E3214,Support,46,69,9.666833553,0,7,3,15,3,0.937485332,1.406227999,115,10
E3215,Operations,50,71,11.56906458,1,8,4,21,2,0.954724986,1.670768725,121,12
E3216,Support,48,91,5.414632582,-2,2,4,19,10,0.935361445,2.961977908,139,6
E3217,Marketing,44,60,11.68326436,1,10,6,22,9,1.261504889,1.734569222,104,16
E3218,Marketing,49,55,11.9002813,1,8,6,18,2,1.085247653,1.395318411,104,14
E3219,Finance,44,70,7.569833101,-1,2,7,14,2,1.050195482,1.633637416,114,9
E3220,Engineering,49,86,9.361045266,0,8,5,19,8,1.254699663,1.833791815,135,13
E3221,Engineering,59,65,4.053950207,-2,11,2,24,11,2.572245366,4.748760676,124,13
E3222,HR,43,60,12.78667406,1,8,5,22,2,0.942939533,1.595743826,103,13
E3223,Marketing,60,74,11.25386631,0,7,2,26,9,0.734462069,2.12177931,134,9
E3224,Operations,54,79,6.0802525,-1,8,8,21,11,2.259806412,2.965995916,133,16
E3225,Finance,42,67,6.819823584,-1,12,7,17,12,2.429722333,2.173962087,109,19
E3226,Finance,44,73,8.696209811,0,5,4,17,10,0.928197737,1.753262391,117,9
E3227,Support,50,59,12.54787738,1,8,4,26,1,0.885747609,1.91911982,109,12
E3228,Engineering,52,62,11.51360768,0,10,10,16,1,1.598260111,1.278608089,114,20
E3229,Marketing,50,80,7.53330554,-1,7,6,30,4,1.523442462,3.51563645,130,13
E3230,HR,46,63,8.220176902,-1,7,6,26,4,1.409951256,2.819902511,109,13
E3231,Marketing,54,60,10.15778992,0,10,8,26,9,1.613222702,2.33021057,114,18
E3232,Support,51,62,7.597997517,-1,7,10,19,4,1.977204572,2.209816874,113,17
E3233,Sales,66,68,8.438659602,-1,7,12,30,7,2.012997693,3.178417409,134,19
E3234,Marketing,46,63,12.07560699,1,10,8,24,6,1.376609132,1.835478843,109,18
E3235,Support,48,70,6.3195346,-1,7,8,19,5,2.049310621,2.595793454,118,15
E3236,Sales,53,72,9.572898601,0,4,3,26,8,0.662070097,2.459117502,125,7
E3237,Sales,45,74,9.349704729,0,8,8,19,12,1.545937823,1.835801165,119,16
E3238,HR,52,64,9.871433037,0,7,1,22,12,0.735873548,2.023652257,116,8
E3239,Operations,48,68,10.79263338,0,9,3,17,4,1.01758442,1.441577929,116,12
E3240,Engineering,61,72,11.84376777,1,3,5,14,8,0.622870184,1.090022823,133,8
E3241,Marketing,50,74,12.35265652,1,9,6,16,3,1.123371966,1.19826343,124,15
E3242,Sales,40,88,8.968169747,0,9,6,24,9,1.504789784,2.407663654,128,15
E3243,Marketing,46,69,9.545706476,0,13,4,23,2,1.612030454,2.180982379,115,17
E3244,Operations,35,66,11.05286899,0,6,3,20,1,0.746710182,1.659355961,101,9
E3245,Engineering,52,66,10.54042228,0,6,3,24,5,0.779867476,2.079646603,118,9
E3246,Operations,48,72,11.71211931,1,8,4,21,2,0.943981071,1.651966874,120,12
E3247,Engineering,54,72,11.34907737,0,8,4,22,4,0.971732514,1.781509609,126,12
E3248,Finance,55,73,7.528381707,-1,9,8,18,9,1.993344175,2.110599715,128,17
E3249,Engineering,42,78,15.62334029,2,10,1,13,2,0.661720196,0.782032959,120,11
E3250,HR,50,72,10.0110301,0,7,2,28,2,0.81736222,2.542904683,122,9
E3251,Operations,51,73,12.09911172,1,10,6,19,6,1.22145687,1.450480033,124,16
E3252,Sales,54,77,11.83176279,1,9,1,24,5,0.779316152,1.870358765,131,10
E3253,Finance,48,82,10.8157763,0,2,7,14,9,0.761693499,1.184856555,130,9
E3254,HR,46,67,10.78700909,0,4,3,17,10,0.59387415,1.442265792,113,7
E3255,Marketing,50,75,12.781999,1,14,6,26,9,1.451168295,1.886518784,125,20
E3256,Operations,42,56,9.375127655,0,10,3,20,2,1.252996631,1.927687125,98,13
E3257,Support,45,71,12.32680799,1,6,3,19,7,0.675330507,1.425697738,116,9
E3258,Support,58,64,11.5072711,0,7,1,21,6,0.639627936,1.679023333,122,8
E3259,Sales,55,85,13.52737168,1,9,5,22,5,0.963698067,1.514382676,140,14
E3260,Engineering,55,65,8.510787977,-1,12,3,17,7,1.577156387,1.787443905,120,15
E3261,Sales,53,72,10.25292459,0,12,3,17,6,1.332986805,1.510718379,125,15
E3262,Support,37,70,7.434249818,-1,5,5,23,12,1.185641902,2.726976376,107,10
E3263,Marketing,49,78,13.32931714,1,7,8,24,8,1.046804942,1.674887907,127,15
E3264,Finance,55,53,7.782223827,-1,13,3,26,11,1.821862015,2.960525775,108,16
E3265,Finance,44,59,10.99614913,0,6,2,16,4,0.666880673,1.333761345,103,8
E3266,Operations,49,73,8.638926968,0,19,5,20,8,2.489903708,2.074919757,122,24
E3267,Finance,51,64,13.42355467,1,6,5,21,9,0.762641405,1.455951773,115,11
E3268,Operations,52,84,9.824406708,0,7,4,14,10,1.016221978,1.293373427,136,11
E3269,Operations,47,74,11.95341971,1,9,7,24,1,1.235195057,1.852792586,121,16
E3270,Operations,63,75,6.748483005,-1,4,5,26,12,1.16151768,3.355495519,138,9
E3271,Support,48,63,8.106388399,-1,9,4,15,3,1.427569244,1.647195281,111,13
E3272,Support,58,67,11.82112438,1,10,4,22,11,1.091947913,1.715918148,125,14
E3273,Engineering,41,77,13.87285781,1,10,4,18,4,0.941312032,1.210258327,118,14
E3274,HR,37,64,11.5782175,1,8,5,17,6,1.033532772,1.351542856,101,13
E3275,Operations,55,76,17.14895445,2,4,2,14,8,0.330597557,0.771394299,131,6
E3276,Operations,41,87,12.37443982,1,11,3,26,12,1.046772814,1.944006654,128,14
E3277,HR,34,67,10.04806044,0,7,7,22,8,1.26719075,1.99129975,101,14
E3278,Sales,36,65,9.037005796,0,10,1,20,10,1.095944371,1.992626128,101,11
E3279,Operations,58,73,15.45120519,2,8,3,22,6,0.668644022,1.337288043,131,11
E3280,Engineering,55,65,12.42234314,1,6,3,24,2,0.670523761,1.788063362,120,9
E3281,Finance,53,63,8.453717557,-1,14,4,16,6,1.904012881,1.692455894,116,18
E3282,Finance,55,62,8.02333866,-1,12,5,21,2,1.884003321,2.32729822,117,17
E3283,Marketing,61,73,8.008783657,-1,10,5,18,1,1.66504165,1.998049979,134,15
E3284,Marketing,47,54,11.53375495,0,11,3,20,8,1.116983701,1.595691002,101,14
E3285,Finance,52,60,5.445553485,-2,6,5,9,1,1.706602858,1.396311429,112,11
E3286,Finance,66,57,8.467175273,-1,6,5,16,12,1.161909406,1.690050045,123,11
E3287,Support,45,72,10.89258104,0,12,6,24,1,1.513548652,2.018064869,117,18
E3288,Engineering,42,68,10.08283608,0,6,7,15,12,1.172984957,1.353444181,110,13
E3289,HR,51,73,8.635019765,0,9,5,23,3,1.453032826,2.387125357,124,14
E3290,Marketing,52,65,12.08447412,1,5,7,22,1,0.917117485,1.681382056,117,12
E3291,Support,50,74,12.06912286,1,11,4,14,6,1.147743438,1.071227209,124,15
E3292,Support,41,78,9.350605595,0,7,3,17,9,0.966127045,1.642415977,119,10
E3293,HR,48,68,8.405719352,-1,9,4,22,6,1.382137773,2.339002385,116,13
E3294,Support,38,81,12.59373071,1,13,6,21,8,1.397703133,1.544829778,119,19
E3295,Engineering,42,71,9.523835071,0,11,2,19,4,1.235291119,1.805425481,113,13
E3296,Finance,45,69,10.0421448,0,5,7,19,5,1.086745394,1.720680207,114,12
E3297,Operations,46,76,12.3485401,1,12,3,16,5,1.123718391,1.19863295,122,15
E3298,HR,45,80,6.699852469,-1,5,7,23,12,1.558471418,2.987070219,125,12
E3299,Finance,50,73,8.445245461,-1,5,6,21,6,1.164607108,2.223340842,123,11
E3300,Finance,44,78,9.217243048,0,5,1,16,9,0.587242564,1.56598017,122,6
E3301,Sales,53,75,15.7214443,2,6,8,15,1,0.837248251,0.897051698,128,14
E3302,HR,65,68,6.242180802,-1,6,4,22,9,1.380799551,3.037759012,133,10
E3303,Support,56,74,10.11934035,0,9,4,13,6,1.169134103,1.169134103,130,13
E3304,Operations,60,77,7.340252837,-1,15,4,23,10,2.278108394,2.757710162,137,19
E3305,HR,54,68,16.92765063,2,10,9,14,8,1.059815388,0.780916601,122,19
E3306,Support,42,68,10.80045098,0,5,5,22,3,0.84742524,1.864335527,110,10
E3307,Finance,50,58,7.140616849,-1,6,4,27,9,1.22840814,3.316701977,108,10
E3308,Operations,50,75,5.06206485,-2,5,8,24,9,2.144483822,3.959047057,125,13
E3309,Support,47,71,11.83602771,1,7,2,18,12,0.701151494,1.402302987,118,9
E3310,Engineering,53,68,10.57935992,0,10,2,25,11,1.036326712,2.159013984,121,12
E3311,Support,50,75,11.90718261,1,10,6,21,7,1.239619868,1.627001077,125,16
E3312,Sales,47,95,6.980264701,-1,4,9,21,2,1.629018646,2.631491659,142,13
E3313,Finance,54,63,15.60484675,2,6,5,15,7,0.662457183,0.903350704,117,11
E3314,Support,54,55,10.245696,0,9,5,19,5,1.244920724,1.689535268,109,14
E3315,Marketing,53,67,11.27320436,0,9,8,23,6,1.38513134,1.874001224,120,17
E3316,Marketing,50,64,11.87176958,1,3,10,15,9,1.009962144,1.165340935,114,13
E3317,Sales,52,77,10.30803519,0,12,4,16,3,1.414923081,1.414923081,129,16
E3318,Engineering,36,72,13.91666194,1,10,5,24,3,1.005586911,1.608939058,108,15
E3319,Finance,46,81,8.410198548,-1,9,6,22,3,1.594015251,2.337889035,127,15
E3320,HR,56,65,13.06696967,1,12,11,18,9,1.63503587,1.27959329,121,23
E3321,Sales,47,75,13.99942571,1,4,4,16,11,0.533353753,1.066707507,122,8
E3322,Engineering,45,80,13.10991748,1,4,4,22,3,0.566977094,1.559187007,125,8
E3323,HR,53,72,14.3030374,1,6,3,20,6,0.588118539,1.306930087,125,9
E3324,Marketing,55,63,7.808935417,-1,7,4,21,11,1.248732052,2.383943009,118,11
E3325,Marketing,53,48,11.48992778,0,12,4,21,4,1.281032227,1.681354798,101,16
E3326,HR,48,74,11.25225993,0,11,5,22,10,1.305881534,1.795587109,122,16
E3327,Sales,57,78,10.22469998,0,4,6,19,5,0.890892408,1.692695576,135,10
E3328,Marketing,50,63,11.88078081,1,7,6,20,12,1.009255587,1.552700904,113,13
E3329,Finance,43,65,13.62105956,1,5,2,20,4,0.478761472,1.367889921,108,7
E3330,Operations,71,70,7.832919417,-1,10,6,16,3,1.811405634,1.811405634,141,16
E3331,Support,51,75,6.378686543,-1,6,2,18,7,1.084203802,2.439458553,126,8
E3332,HR,48,82,9.384956542,0,12,7,20,10,1.829569524,1.925862657,130,19
E3333,HR,57,66,2.546557561,-2,11,2,14,8,3.665526296,3.947489857,123,13
E3334,Marketing,51,67,9.791867865,0,6,4,21,1,0.926623651,1.945909667,118,10
E3335,Sales,41,63,14.28896269,1,15,5,11,5,1.30813322,0.719473271,104,20
E3336,Finance,55,73,5.729614869,-1,8,10,22,10,2.674744447,3.269132102,128,18
E3337,Sales,59,72,8.746942376,0,12,5,18,12,1.744136709,1.846732986,131,17
E3338,Engineering,49,77,6.589857984,-1,12,5,20,7,2.239831106,2.635095418,126,17
E3339,Engineering,39,84,11.19013512,0,7,4,21,2,0.902368997,1.722704448,123,11
E3340,Operations,50,76,11.91050038,1,8,7,21,6,1.161844976,1.626582966,126,15
E3341,Marketing,48,77,10.06427789,0,12,2,21,3,1.265333368,1.898000052,125,14
E3342,Marketing,40,74,7.945465095,-1,8,4,21,1,1.341461833,2.347558207,114,12
E3343,Marketing,49,72,10.57080559,0,7,5,23,10,1.037092872,1.987761338,121,12
E3344,Operations,43,65,13.7117875,1,10,1,22,1,0.747699761,1.495399523,108,11
E3345,Engineering,53,77,12.66904994,1,4,5,15,10,0.658421766,1.09736961,130,9
E3346,Sales,49,68,8.779395664,0,4,4,19,5,0.81804646,1.942860342,117,8
E3347,Operations,55,78,9.027472723,0,7,3,28,10,0.997260255,2.792328713,133,10
E3348,Operations,44,71,8.944843725,0,4,6,22,9,1.005546218,2.21220168,115,10
E3349,Sales,48,77,11.47127923,0,10,4,18,10,1.122579308,1.443316253,125,14
E3350,Marketing,38,71,5.854425114,-1,6,1,23,8,1.021238088,3.355496576,109,7
E3351,Finance,51,78,11.62806619,1,9,3,28,8,0.950264262,2.217283278,129,12
E3352,Sales,43,68,8.375786132,-1,6,6,25,11,1.279892676,2.666443075,111,12
E3353,Engineering,56,60,9.205148588,0,6,6,20,4,1.175877048,1.959795081,116,12
E3354,HR,44,74,7.807965768,-1,10,5,24,4,1.703003894,2.72480623,118,15
E3355,HR,45,72,12.19382731,1,5,5,15,5,0.757930187,1.136895281,117,10
E3356,Support,54,72,8.221826609,-1,7,3,20,3,1.084383867,2.168767734,126,10
E3357,Support,50,58,7.121872384,-1,9,6,23,11,1.846864773,2.831859319,108,15
E3358,Operations,46,78,8.262574686,-1,2,3,21,4,0.539806714,2.267188197,124,5
E3359,HR,57,75,6.753601662,-1,9,6,9,10,1.93458481,1.160750886,132,15
E3360,Finance,51,62,12.58508084,1,5,6,24,5,0.809711781,1.766643885,113,11
E3361,Marketing,50,54,6.691710734,-1,14,4,20,2,2.340181609,2.600201787,104,18
E3362,Engineering,42,65,9.870232098,0,8,10,31,12,1.655898406,2.851825032,107,18
E3363,Support,63,78,8.048092919,-1,6,3,19,10,0.994684745,2.099890018,141,9
E3364,Finance,42,72,14.70563107,2,11,7,21,11,1.146085752,1.337100044,114,18
E3365,Engineering,57,75,11.2688644,0,10,5,20,5,1.222607041,1.630142721,132,15
E3366,Engineering,45,76,8.112314164,-1,12,3,11,4,1.646124105,1.207157677,121,15
E3367,Marketing,51,56,10.51462981,0,11,5,18,4,1.389536638,1.563228718,107,16
E3368,Operations,38,74,7.271845924,-1,10,8,22,9,2.176056006,2.659624007,112,18
E3369,HR,49,61,12.01442963,1,13,2,17,1,1.152566837,1.306242415,110,15
E3370,Marketing,54,77,10.50312782,0,7,6,25,4,1.130127405,2.173321933,131,13
E3371,Finance,50,66,11.25694044,0,5,6,24,6,0.897450718,1.958074294,116,11
E3372,Operations,40,68,7.139177429,-1,4,7,17,2,1.351487923,2.088663154,108,11
E3373,Finance,57,64,5.848472347,-1,13,2,21,9,2.190269485,3.066377279,121,15
E3374,Operations,45,62,5.009434161,-2,15,8,19,4,3.827315415,3.161695343,107,23
E3375,Support,46,60,5.236705615,-2,5,6,20,3,1.763751679,3.206821235,106,11
E3376,Finance,48,73,10.03265731,0,11,5,12,9,1.450239915,1.087679936,121,16
E3377,Marketing,35,89,15.76545103,2,7,10,19,1,1.013990018,1.133282962,124,17
E3378,Operations,59,71,8.802243916,0,7,2,21,9,0.918157116,2.142366603,130,9
E3379,Operations,61,80,8.263738522,-1,8,4,16,3,1.29537335,1.727164466,141,12
E3380,Engineering,58,75,9.837236396,0,5,6,16,2,1.015018922,1.476391159,133,11
E3381,Engineering,47,74,7.641377492,-1,11,5,21,9,1.851556655,2.430168109,121,16
E3382,Sales,51,64,6.154589461,-1,7,4,25,8,1.53747466,3.494260591,115,11
E3383,Finance,63,58,8.036322859,-1,8,5,27,11,1.438638283,2.987941049,121,13
E3384,Engineering,48,70,9.319127743,0,8,7,22,5,1.453611233,2.131963141,118,15
E3385,Sales,53,65,15.5782107,2,10,3,23,1,0.784161828,1.387363233,118,13
E3386,Support,63,86,8.534474987,0,9,2,20,1,1.153707993,2.097650896,149,11
E3387,Support,39,69,10.58434031,0,7,4,19,6,0.949557739,1.640145186,108,11
E3388,Engineering,41,66,5.884178997,-1,13,2,11,10,2.178909062,1.597866645,107,15
E3389,Finance,48,74,12.08161673,1,10,5,19,1,1.146647262,1.452419865,122,15
E3390,Operations,62,66,7.782104424,-1,9,8,17,10,1.93575471,1.93575471,128,17
E3391,HR,60,62,6.611851384,-1,8,9,25,3,2.233359421,3.28435209,122,17
E3392,Finance,46,75,6.915722682,-1,6,6,25,8,1.515970238,3.15827133,121,12
E3393,Marketing,44,63,8.074232309,-1,14,9,18,5,2.534649678,1.983638878,107,23
E3394,Support,51,74,6.53161303,-1,11,2,15,2,1.726057877,1.991605243,125,13
E3395,Engineering,48,69,10.87385298,0,6,5,25,7,0.926405272,2.105466527,117,11
E3396,Engineering,61,57,6.746955907,-1,5,4,16,9,1.161746641,2.065327361,118,9
E3397,Operations,51,69,11.93756497,1,9,10,16,2,1.468591659,1.236708765,120,19
E3398,Marketing,57,72,8.474140424,-1,2,7,21,2,0.949954254,2.216559926,129,9
E3399,Operations,54,86,7.249108236,-1,9,3,22,1,1.454702697,2.666954945,140,12
E3400,Marketing,52,71,7.950205966,-1,3,7,26,7,1.117292723,2.904961081,123,10
E3401,HR,56,66,6.953166903,-1,11,5,16,7,2.01177722,2.01177722,122,16
E3402,Support,50,73,10.06475359,0,10,7,16,4,1.536410174,1.446033105,123,17
E3403,Engineering,52,69,8.364352413,-1,12,7,26,12,2.028971056,2.776486708,121,19
E3404,Engineering,51,71,13.33413331,1,6,2,23,5,0.558108385,1.604561608,122,8
E3405,HR,44,78,3.084091287,-2,5,1,17,12,1.469115056,4.162492659,122,6
E3406,Sales,39,69,13.50435065,1,11,4,26,6,1.03417246,1.792565598,108,15
E3407,Support,60,71,7.982076168,-1,8,5,19,10,1.447326849,2.115323857,131,13
E3408,Operations,49,54,14.80123423,2,9,6,25,7,0.949292934,1.58215489,103,15
E3409,HR,50,64,10.36146397,0,7,3,27,7,0.880168262,2.376454309,114,10
E3410,Operations,60,61,13.59909642,1,9,5,28,3,0.958963459,1.917926918,121,14
E3411,Finance,60,57,9.771628187,0,11,12,27,5,2.135238944,2.506584848,117,23
E3412,Engineering,53,62,9.587295375,0,5,8,19,12,1.227886777,1.794603752,115,13
E3413,Operations,54,62,7.153397354,-1,2,2,17,9,0.490593041,2.085020423,116,4
E3414,Marketing,58,63,9.72558987,0,8,3,17,12,1.025584619,1.584994411,121,11
E3415,Operations,39,78,7.000504508,-1,12,7,20,6,2.374850234,2.499842351,117,19
E3416,Finance,50,60,10.56191309,0,14,8,10,10,1.902799288,0.864908767,110,22
E3417,Support,38,54,10.48401257,0,12,4,20,11,1.393241248,1.74155156,92,16
E3418,Engineering,45,66,9.632071541,0,10,5,26,12,1.410825721,2.44543125,111,15
E3419,HR,51,61,13.71092959,1,17,7,25,11,1.631440071,1.69941674,112,24
E3420,Finance,45,78,11.4928079,0,5,2,23,1,0.560322391,1.841059286,123,7
E3421,Engineering,65,58,7.239593729,-1,7,4,16,10,1.335017279,1.941843315,123,11
E3422,Operations,46,71,11.70509496,1,6,5,15,8,0.865794394,1.18062872,117,11
E3423,Support,56,64,12.85609792,1,8,1,14,2,0.649533516,1.010385469,120,9
E3424,Sales,56,61,2.816065403,-2,4,6,20,9,2.62050016,5.24100032,117,10
E3425,Support,51,66,6.751030573,-1,8,4,30,4,1.548181224,3.87045306,117,12
E3426,Sales,41,72,8.592775144,0,9,7,20,2,1.667921927,2.084902408,113,16
E3427,Marketing,49,73,7.558280872,-1,4,4,26,8,0.934767171,3.037993306,122,8
E3428,Support,44,63,11.91438016,1,8,8,22,3,1.238928992,1.703527364,107,16
E3429,Engineering,40,66,7.340885208,-1,10,7,26,9,2.038152975,3.117175138,106,17
E3430,Sales,45,65,7.01660923,-1,14,4,16,5,2.245338332,1.995856295,110,18
E3431,HR,44,72,10.71620002,0,6,6,26,4,1.024222869,2.219149549,116,12
E3432,Engineering,46,63,9.307015882,0,6,1,30,11,0.679149046,2.910638767,109,7
